Time,Venue,Code,RaceNo,RunnerNo,RunnerName,Type,Market,Bookie,Odds
6/12/2025 18:02,REDCLIFFE,Harness,9,4,SAINT LOUIS BEAT,CASH,Fixed Win,Sportsbet,10
6/12/2025 18:02,REDCLIFFE,Harness,9,4,SAINT LOUIS BEAT,CASH,Fixed Win,TAB,11
6/12/2025 17:58,WARRAGUL,Greyhounds,12,8,WOODSIDE CRUISER,CASH,Fixed Win,TAB,19
6/12/2025 17:58,WARRAGUL,Greyhounds,12,8,WOODSIDE CRUISER,CASH,Fixed Win,BetRight,23
6/12/2025 17:52,WARRNAMBOOL,Greyhounds,4,6,WINNING STEPS,CASH,Fixed Win,BetRight,4.6
6/12/2025 17:49,WARRNAMBOOL,Greyhounds,4,2,LEKTRA SOLO,CASH,Fixed Win,TAB,2.9
6/12/2025 17:46,BALLARAT,Harness,1,9,WOTDIDUSAAAY,CASH,Fixed Win,BetRight,8.5
6/12/2025 17:41,BALLARAT,Harness,1,10,TWISTING BY NZ,CASH,Fixed Win,Tabtouch,1
6/12/2025 17:41,BALLARAT,Harness,1,10,TWISTING BY NZ,CASH,Fixed Win,TAB,3.8
6/12/2025 17:41,BALLARAT,Harness,1,9,WOTDIDUSAAAY,CASH,Fixed Win,Sportsbet,17
6/12/2025 17:41,BALLARAT,Harness,1,9,WOTDIDUSAAAY,CASH,Fixed Win,TAB,14
6/12/2025 17:40,WARRAGUL,Greyhounds,11,2,CERTAIN MAGIC,CASH,Fixed Win,TAB,10
6/12/2025 17:35,BALLARAT,Harness,1,10,TWISTING BY NZ,CASH,Fixed Win,Sportsbet,3.8
6/12/2025 17:27,REDCLIFFE,Harness,8,5,COPPERFIELD NZ,CASH,Fixed Win,TAB,51
6/12/2025 17:27,REDCLIFFE,Harness,8,5,COPPERFIELD NZ,CASH,Fixed Win,Sportsbet,41
6/12/2025 17:25,REDCLIFFE,Harness,8,8,BART BENTLEY,CASH,Fixed Win,TAB,16
6/12/2025 17:24,REDCLIFFE,Harness,8,7,KERBANG,CASH,Fixed Win,TAB,14
6/12/2025 17:24,REDCLIFFE,Harness,8,7,KERBANG,CASH,Fixed Win,Sportsbet,17
6/12/2025 17:08,TAMWORTH,Harness,9,8,ROCK FISHERMAN,CASH,Fixed Win,TAB,4.8
6/12/2025 17:03,CASINO,Greyhounds,7,6,MAXINE DUTTON,CASH,Fixed Win,TAB,3.3
6/12/2025 16:56,WARRNAMBOOL,Greyhounds,1,4,MORAINE ALFIE,CASH,Fixed Win,BetRight,11
6/12/2025 16:43,REDCLIFFE,Harness,7,8,BELL RIVER BOY,CASH,Fixed Win,TAB,12
6/12/2025 16:43,REDCLIFFE,Harness,7,8,BELL RIVER BOY,CASH,Fixed Win,Sportsbet,15
6/12/2025 16:37,TAMWORTH,Harness,8,1,JOHNSON STEP NZ,CASH,Fixed Win,TAB,6
6/12/2025 16:26,CASINO,Greyhounds,5,3,ARCTIC BELL,CASH,Fixed Win,TAB,18
6/12/2025 16:17,REDCLIFFE,Harness,6,10,PRETTY LITTLE LIAR,CASH,Fixed Win,BetRight,8.5
6/12/2025 16:13,REDCLIFFE,Harness,6,5,MUCH BETTOR NZ,CASH,Fixed Win,BetRight,11
6/12/2025 16:03,CASINO,Greyhounds,4,2,WATCH THE SHOW,CASH,Fixed Win,TAB,21
6/12/2025 16:03,CASINO,Greyhounds,4,2,WATCH THE SHOW,CASH,Fixed Win,BetRight,19
6/12/2025 15:52,CASINO,Greyhounds,4,5,WALK ME DADDY,CASH,Fixed Win,Tabtouch,1
6/12/2025 15:52,CASINO,Greyhounds,4,5,WALK ME DADDY,CASH,Fixed Win,TAB,16
6/12/2025 15:52,CASINO,Greyhounds,4,5,WALK ME DADDY,CASH,Fixed Win,Sportsbet,18
6/12/2025 15:52,CASINO,Greyhounds,4,5,WALK ME DADDY,CASH,Fixed Win,Dabble,19
6/12/2025 15:52,CASINO,Greyhounds,4,5,WALK ME DADDY,CASH,Fixed Win,BetRight,13
6/12/2025 15:48,RICHMOND STRAIGHT,Greyhounds,10,5,STADIUMS,CASH,Fixed Win,BetRight,2.35
6/12/2025 15:39,REDCLIFFE,Harness,5,5,DIPPED IN SILVER,CASH,Fixed Win,TAB,10
6/12/2025 15:39,REDCLIFFE,Harness,5,5,DIPPED IN SILVER,CASH,Fixed Win,Sportsbet,9
6/12/2025 15:24,CASINO,Greyhounds,3,5,GRACEFUL ETHICS,CASH,Fixed Win,TAB,4.4
6/12/2025 15:24,CASINO,Greyhounds,3,5,GRACEFUL ETHICS,CASH,Fixed Win,Tabtouch,1
6/12/2025 15:24,CASINO,Greyhounds,3,5,GRACEFUL ETHICS,CASH,Fixed Win,Sportsbet,5
6/12/2025 15:24,CASINO,Greyhounds,3,5,GRACEFUL ETHICS,CASH,Fixed Win,Dabble,5
6/12/2025 15:24,CASINO,Greyhounds,3,5,GRACEFUL ETHICS,CASH,Fixed Win,BetRight,4.2
6/12/2025 15:22,TAMWORTH,Harness,6,7,LONGNWINDINGROAD,CASH,Fixed Win,Dabble,8.5
6/12/2025 15:20,TAMWORTH,Harness,6,4,CLASSIC ARC,CASH,Fixed Win,BetRight,13
6/12/2025 15:20,TAMWORTH,Harness,6,10,ELOUISA DALE NZ,CASH,Fixed Win,Dabble,9
6/12/2025 15:20,TAMWORTH,Harness,6,10,ELOUISA DALE NZ,CASH,Fixed Win,BetRight,10
6/12/2025 15:18,TAMWORTH,Harness,6,10,ELOUISA DALE NZ,CASH,Fixed Win,Sportsbet,13
6/12/2025 15:18,TAMWORTH,Harness,6,10,ELOUISA DALE NZ,CASH,Fixed Win,TAB,14
6/12/2025 15:17,TAMWORTH,Harness,6,4,CLASSIC ARC,CASH,Fixed Win,TAB,17
6/12/2025 15:17,TAMWORTH,Harness,6,4,CLASSIC ARC,CASH,Fixed Win,Tabtouch,1
6/12/2025 15:17,TAMWORTH,Harness,6,4,CLASSIC ARC,CASH,Fixed Win,Sportsbet,17
6/12/2025 15:17,TAMWORTH,Harness,6,4,CLASSIC ARC,CASH,Fixed Win,Dabble,18
6/12/2025 15:12,RICHMOND STRAIGHT,Greyhounds,8,8,REMA'S BLUE,CASH,Fixed Win,Tabtouch,1
6/12/2025 15:12,RICHMOND STRAIGHT,Greyhounds,8,8,REMA'S BLUE,CASH,Fixed Win,TAB,4.8
6/12/2025 15:12,RICHMOND STRAIGHT,Greyhounds,8,8,REMA'S BLUE,CASH,Fixed Win,Dabble,4.8
6/12/2025 15:11,RICHMOND STRAIGHT,Greyhounds,8,8,REMA'S BLUE,CASH,Fixed Win,BetRight,4.6
6/12/2025 15:04,CASINO,Greyhounds,2,1,WOOTOWN GHOST,CASH,Fixed Win,TAB,6
6/12/2025 15:04,CASINO,Greyhounds,2,1,WOOTOWN GHOST,CASH,Fixed Win,Sportsbet,7
6/12/2025 15:04,CASINO,Greyhounds,2,1,WOOTOWN GHOST,CASH,Fixed Win,Dabble,6.5
6/12/2025 15:04,CASINO,Greyhounds,2,1,WOOTOWN GHOST,CASH,Fixed Win,BetRight,6
6/12/2025 15:04,REDCLIFFE,Harness,4,3,CRIME TIME,CASH,Fixed Win,BetRight,3
6/12/2025 15:03,REDCLIFFE,Harness,4,3,CRIME TIME,CASH,Fixed Win,TAB,3.3
6/12/2025 15:03,Q1 LAKESIDE,Greyhounds,10,7,JILLIBY LASS,CASH,Fixed Win,Tabtouch,1
6/12/2025 15:03,Q1 LAKESIDE,Greyhounds,10,7,JILLIBY LASS,CASH,Fixed Win,TAB,26
6/12/2025 15:02,Q1 LAKESIDE,Greyhounds,10,7,JILLIBY LASS,CASH,Fixed Win,Dabble,26
6/12/2025 14:58,REDCLIFFE,Harness,4,3,CRIME TIME,CASH,Fixed Win,Tabtouch,1
6/12/2025 14:58,REDCLIFFE,Harness,4,3,CRIME TIME,CASH,Fixed Win,Dabble,3.8
6/12/2025 14:52,REDCLIFFE,Harness,4,3,CRIME TIME,CASH,Fixed Win,Sportsbet,4
6/12/2025 14:44,Q1 LAKESIDE,Greyhounds,9,4,SHE'S A BULLET,CASH,Fixed Win,TAB,5.5
6/12/2025 14:44,Q1 LAKESIDE,Greyhounds,9,4,SHE'S A BULLET,CASH,Fixed Win,Dabble,6
6/12/2025 14:30,REDCLIFFE,Harness,3,7,DOOLITTLE DOOZZIE,CASH,Fixed Win,Tabtouch,1
6/12/2025 14:28,RICHMOND STRAIGHT,Greyhounds,7,6,STRAIGHT OUT,CASH,Fixed Win,BetRight,3.8
6/12/2025 14:23,REDCLIFFE,Harness,3,3,GET ME OUTTA HERE,CASH,Fixed Win,TAB,5
6/12/2025 14:23,REDCLIFFE,Harness,3,3,GET ME OUTTA HERE,CASH,Fixed Win,Sportsbet,5
6/12/2025 14:20,Q1 LAKESIDE,Greyhounds,8,5,UNIQUE,CASH,Fixed Win,TAB,9
6/12/2025 14:18,REDCLIFFE,Harness,3,7,DOOLITTLE DOOZZIE,CASH,Fixed Win,Sportsbet,7
6/12/2025 14:18,REDCLIFFE,Harness,3,7,DOOLITTLE DOOZZIE,CASH,Fixed Win,Dabble,7
6/12/2025 14:12,RICHMOND STRAIGHT,Greyhounds,6,8,MYSTERY BOX,CASH,Fixed Win,TAB,18
6/12/2025 14:12,TAMWORTH,Harness,4,1,REDS GOOD TO GO,CASH,Fixed Win,TAB,5.5
6/12/2025 14:10,TAMWORTH,Harness,4,2,GOTONEBETTOR,CASH,Fixed Win,Sportsbet,2.8
6/12/2025 14:10,TAMWORTH,Harness,4,2,GOTONEBETTOR,CASH,Fixed Win,TAB,2.9
6/12/2025 14:10,TAMWORTH,Harness,4,2,GOTONEBETTOR,CASH,Fixed Win,Dabble,2.9
6/12/2025 14:10,TAMWORTH,Harness,4,1,REDS GOOD TO GO,CASH,Fixed Win,Tabtouch,1
6/12/2025 14:06,TAMWORTH,Harness,4,10,ROLAMAX,CASH,Fixed Win,TAB,23
6/12/2025 14:06,TAMWORTH,Harness,4,10,ROLAMAX,CASH,Fixed Win,Sportsbet,26
6/12/2025 14:06,TAMWORTH,Harness,4,10,ROLAMAX,CASH,Fixed Win,Dabble,26
6/12/2025 14:06,SHEPPARTON,Greyhounds,11,6,SCARLETT'S GEM,CASH,Fixed Win,TAB,7
6/12/2025 14:06,SHEPPARTON,Greyhounds,11,6,SCARLETT'S GEM,CASH,Fixed Win,Tabtouch,1
6/12/2025 14:06,SHEPPARTON,Greyhounds,11,6,SCARLETT'S GEM,CASH,Fixed Win,Sportsbet,7
6/12/2025 14:06,SHEPPARTON,Greyhounds,11,6,SCARLETT'S GEM,CASH,Fixed Win,BetRight,7
6/12/2025 14:06,SHEPPARTON,Greyhounds,11,6,SCARLETT'S GEM,CASH,Fixed Win,Dabble,7.5
6/12/2025 13:48,REDCLIFFE,Harness,2,6,ART OF ROCK,CASH,Fixed Win,BetRight,19
6/12/2025 13:43,Q1 LAKESIDE,Greyhounds,6,6,I'M FULLY AWARE,CASH,Fixed Win,TAB,26
6/12/2025 13:42,REDCLIFFE,Harness,2,5,PLANET DOWNS,CASH,Fixed Win,BetRight,26
6/12/2025 13:42,Q1 LAKESIDE,Greyhounds,6,7,ACE DIVA,CASH,Fixed Win,TAB,9.5
6/12/2025 13:41,Q1 LAKESIDE,Greyhounds,6,2,SURF SIZE QUEEN,CASH,Fixed Win,Tabtouch,1
6/12/2025 13:41,Q1 LAKESIDE,Greyhounds,6,2,SURF SIZE QUEEN,CASH,Fixed Win,TAB,1.95
6/12/2025 13:41,Q1 LAKESIDE,Greyhounds,6,2,SURF SIZE QUEEN,CASH,Fixed Win,Sportsbet,1.85
6/12/2025 13:41,Q1 LAKESIDE,Greyhounds,6,2,SURF SIZE QUEEN,CASH,Fixed Win,Dabble,2.1
6/12/2025 13:23,Q1 LAKESIDE,Greyhounds,5,6,SIRIUS COCO,CASH,Fixed Win,TAB,11
6/12/2025 13:11,REDCLIFFE,Harness,1,7,LITTLE WHIPPET,CASH,Fixed Win,TAB,61
6/12/2025 13:11,REDCLIFFE,Harness,1,7,LITTLE WHIPPET,CASH,Fixed Win,Dabble,61
6/12/2025 13:10,REDCLIFFE,Harness,1,7,LITTLE WHIPPET,CASH,Fixed Win,Sportsbet,71
6/12/2025 13:04,SHEPPARTON,Greyhounds,8,4,ELLI'S MY GIRL,CASH,Fixed Win,Sportsbet,8
6/12/2025 13:03,SHEPPARTON,Greyhounds,8,3,JAIMANDY FRANK,CASH,Fixed Win,TAB,6
6/12/2025 13:01,Q1 LAKESIDE,Greyhounds,4,8,MISSY MOO MOO,CASH,Fixed Win,TAB,15
6/12/2025 13:00,TAMWORTH,Harness,2,4,TASMANS DELIGHT,CASH,Fixed Win,Tabtouch,1
6/12/2025 13:00,TAMWORTH,Harness,2,4,TASMANS DELIGHT,CASH,Fixed Win,TAB,12
6/12/2025 13:00,TAMWORTH,Harness,2,4,TASMANS DELIGHT,CASH,Fixed Win,Sportsbet,11
6/12/2025 13:00,TAMWORTH,Harness,2,4,TASMANS DELIGHT,CASH,Fixed Win,Dabble,12
6/12/2025 12:44,Q1 LAKESIDE,Greyhounds,3,5,MYONA COUNTESS,CASH,Fixed Win,Tabtouch,1
6/12/2025 12:44,Q1 LAKESIDE,Greyhounds,3,5,MYONA COUNTESS,CASH,Fixed Win,Dabble,11
6/12/2025 12:44,Q1 LAKESIDE,Greyhounds,3,5,MYONA COUNTESS,CASH,Fixed Win,TAB,12
6/12/2025 12:30,RICHMOND STRAIGHT,Greyhounds,1,3,DESPICABLE PEDRO,CASH,Fixed Win,Sportsbet,1.95
6/12/2025 12:29,RICHMOND STRAIGHT,Greyhounds,1,3,DESPICABLE PEDRO,CASH,Fixed Win,BetRight,2.05
6/12/2025 12:29,RICHMOND STRAIGHT,Greyhounds,1,3,DESPICABLE PEDRO,CASH,Fixed Win,Tabtouch,1
6/12/2025 12:29,RICHMOND STRAIGHT,Greyhounds,1,3,DESPICABLE PEDRO,CASH,Fixed Win,Dabble,2
6/12/2025 12:27,Q1 LAKESIDE,Greyhounds,2,2,NANASE,CASH,Fixed Win,Dabble,2.8
6/12/2025 12:27,Q1 LAKESIDE,Greyhounds,2,2,NANASE,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:57,THE MEADOWS,Greyhounds,10,7,LIVEABLE,CASH,Fixed Win,TAB,23
6/11/2025 21:57,THE MEADOWS,Greyhounds,10,7,LIVEABLE,CASH,Fixed Win,Sportsbet,23
6/11/2025 21:57,THE MEADOWS,Greyhounds,10,7,LIVEABLE,CASH,Fixed Win,Betr,1
6/11/2025 21:55,CANNINGTON,Greyhounds,5,7,BLUE BIRD DAYS,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:55,CANNINGTON,Greyhounds,5,7,BLUE BIRD DAYS,CASH,Fixed Win,TAB,13
6/11/2025 21:54,CANNINGTON,Greyhounds,5,7,BLUE BIRD DAYS,CASH,Fixed Win,PlayUp,13
6/11/2025 21:54,CANNINGTON,Greyhounds,5,7,BLUE BIRD DAYS,CASH,Fixed Win,Betr,1
6/11/2025 21:54,CANNINGTON,Greyhounds,5,7,BLUE BIRD DAYS,CASH,Fixed Win,Sportsbet,14
6/11/2025 21:54,CANNINGTON,Greyhounds,5,4,INTENSIFIED,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:54,CANNINGTON,Greyhounds,5,4,INTENSIFIED,CASH,Fixed Win,TAB,26
6/11/2025 21:54,CANNINGTON,Greyhounds,5,4,INTENSIFIED,CASH,Fixed Win,Sportsbet,26
6/11/2025 21:54,CANNINGTON,Greyhounds,5,4,INTENSIFIED,CASH,Fixed Win,PlayUp,23
6/11/2025 21:54,CANNINGTON,Greyhounds,5,4,INTENSIFIED,CASH,Fixed Win,BetRight,1
6/11/2025 21:53,CANNINGTON,Greyhounds,5,3,JOE PICKETT,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:53,CANNINGTON,Greyhounds,5,3,JOE PICKETT,CASH,Fixed Win,Sportsbet,20
6/11/2025 21:53,CANNINGTON,Greyhounds,5,3,JOE PICKETT,CASH,Fixed Win,PlayUp,19
6/11/2025 21:53,CANNINGTON,Greyhounds,5,3,JOE PICKETT,CASH,Fixed Win,BetRight,1
6/11/2025 21:53,CANNINGTON,Greyhounds,5,3,JOE PICKETT,CASH,Fixed Win,Betr,1
6/11/2025 21:50,REDCLIFFE,Harness,10,8,MY ULTIMATE ZANDER,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:50,REDCLIFFE,Harness,10,8,MY ULTIMATE ZANDER,CASH,Fixed Win,PlayUp,1.65
6/11/2025 21:50,RICHMOND STRAIGHT,Greyhounds,9,7,ZIPPING CHETTY,CASH,Fixed Win,Betr,1
6/11/2025 21:50,RICHMOND STRAIGHT,Greyhounds,9,7,ZIPPING CHETTY,CASH,Fixed Win,TAB,4.2
6/11/2025 21:50,RICHMOND STRAIGHT,Greyhounds,9,7,ZIPPING CHETTY,CASH,Fixed Win,PlayUp,4.2
6/11/2025 21:50,RICHMOND STRAIGHT,Greyhounds,9,7,ZIPPING CHETTY,CASH,Fixed Win,BetRight,1
6/11/2025 21:49,REDCLIFFE,Harness,10,8,MY ULTIMATE ZANDER,CASH,Fixed Win,TAB,1.8
6/11/2025 21:49,REDCLIFFE,Harness,10,8,MY ULTIMATE ZANDER,CASH,Fixed Win,BetRight,1
6/11/2025 21:49,REDCLIFFE,Harness,10,8,MY ULTIMATE ZANDER,CASH,Fixed Win,Betr,1
6/11/2025 21:46,BALLARAT,Greyhounds,11,7,SHANLYN SCOUT,CASH,Fixed Win,TAB,4.8
6/11/2025 21:46,BALLARAT,Greyhounds,11,7,SHANLYN SCOUT,CASH,Fixed Win,PlayUp,4.8
6/11/2025 21:45,BALLARAT,Greyhounds,11,7,SHANLYN SCOUT,CASH,Fixed Win,BetRight,1
6/11/2025 21:34,CANNINGTON,Greyhounds,4,8,JUST A BABE,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:34,CANNINGTON,Greyhounds,4,3,JAFFA'S MONELLI,CASH,Fixed Win,BetRight,1
6/11/2025 21:33,CANNINGTON,Greyhounds,4,8,JUST A BABE,CASH,Fixed Win,PlayUp,91
6/11/2025 21:33,CANNINGTON,Greyhounds,4,8,JUST A BABE,CASH,Fixed Win,BetRight,1
6/11/2025 21:33,CANNINGTON,Greyhounds,4,8,JUST A BABE,CASH,Fixed Win,TAB,81
6/11/2025 21:31,BENDIGO,Harness,9,4,RUGGARDS GEE TEE,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:30,RICHMOND STRAIGHT,Greyhounds,8,2,BRAX KEEPING,CASH,Fixed Win,TAB,2
6/11/2025 21:28,BENDIGO,Harness,9,4,RUGGARDS GEE TEE,CASH,Fixed Win,TAB,23
6/11/2025 21:28,BENDIGO,Harness,9,4,RUGGARDS GEE TEE,CASH,Fixed Win,PlayUp,26
6/11/2025 21:28,BENDIGO,Harness,9,4,RUGGARDS GEE TEE,CASH,Fixed Win,Betr,1
6/11/2025 21:24,REDCLIFFE,Harness,9,7,SOMETHINGSRWICKED,CASH,Fixed Win,PlayUp,301
6/11/2025 21:23,BALLARAT,Greyhounds,10,7,GO NOW,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:23,BALLARAT,Greyhounds,10,7,GO NOW,CASH,Fixed Win,TAB,34
6/11/2025 21:23,BALLARAT,Greyhounds,10,7,GO NOW,CASH,Fixed Win,Sportsbet,34
6/11/2025 21:23,BALLARAT,Greyhounds,10,7,GO NOW,CASH,Fixed Win,PlayUp,41
6/11/2025 21:23,BALLARAT,Greyhounds,10,7,GO NOW,CASH,Fixed Win,Betr,1
6/11/2025 21:10,RICHMOND STRAIGHT,Greyhounds,7,3,EMGRAND DRIVE,CASH,Fixed Win,BetRight,1
6/11/2025 21:09,RICHMOND STRAIGHT,Greyhounds,7,5,BIG SHOT,CASH,Fixed Win,Tabtouch,1
6/11/2025 21:08,CANNINGTON,Greyhounds,3,5,ALISON'S MISSION,CASH,Fixed Win,TAB,17
6/11/2025 21:08,CANNINGTON,Greyhounds,3,1,MISS MAKUTZ,CASH,Fixed Win,Sportsbet,3.8
6/11/2025 21:08,CANNINGTON,Greyhounds,3,4,MAKUTZ,CASH,Fixed Win,Sportsbet,11
6/11/2025 21:08,RICHMOND STRAIGHT,Greyhounds,7,5,BIG SHOT,CASH,Fixed Win,Sportsbet,21
6/11/2025 21:08,RICHMOND STRAIGHT,Greyhounds,7,5,BIG SHOT,CASH,Fixed Win,PlayUp,21
6/11/2025 21:08,RICHMOND STRAIGHT,Greyhounds,7,5,BIG SHOT,CASH,Fixed Win,Betr,1
6/11/2025 21:08,CANNINGTON,Greyhounds,3,4,MAKUTZ,CASH,Fixed Win,TAB,12
6/11/2025 21:08,CANNINGTON,Greyhounds,3,4,MAKUTZ,CASH,Fixed Win,PlayUp,11
6/11/2025 21:08,CANNINGTON,Greyhounds,3,4,MAKUTZ,CASH,Fixed Win,Betr,1
6/11/2025 21:07,RICHMOND STRAIGHT,Greyhounds,7,5,BIG SHOT,CASH,Fixed Win,TAB,21
6/11/2025 21:07,RICHMOND STRAIGHT,Greyhounds,7,3,EMGRAND DRIVE,CASH,Fixed Win,TAB,4.6
6/11/2025 21:07,RICHMOND STRAIGHT,Greyhounds,7,3,EMGRAND DRIVE,CASH,Fixed Win,PlayUp,4.6
6/11/2025 21:07,CANNINGTON,Greyhounds,3,5,ALISON'S MISSION,CASH,Fixed Win,Sportsbet,23
6/11/2025 21:07,CANNINGTON,Greyhounds,3,3,BERRIGAN DRIVE,CASH,Fixed Win,TAB,41
6/11/2025 21:07,CANNINGTON,Greyhounds,3,3,BERRIGAN DRIVE,CASH,Fixed Win,Sportsbet,46
6/11/2025 21:07,CANNINGTON,Greyhounds,3,3,BERRIGAN DRIVE,CASH,Fixed Win,PlayUp,51
6/11/2025 21:07,CANNINGTON,Greyhounds,3,3,BERRIGAN DRIVE,CASH,Fixed Win,Betr,1
6/11/2025 20:59,BENDIGO,Harness,8,6,EVERYBODYLOVESME,CASH,Fixed Win,TAB,31
6/11/2025 20:59,BENDIGO,Harness,8,6,EVERYBODYLOVESME,CASH,Fixed Win,Sportsbet,41
6/11/2025 20:59,BENDIGO,Harness,8,6,EVERYBODYLOVESME,CASH,Fixed Win,PlayUp,34
6/11/2025 20:59,BENDIGO,Harness,8,6,EVERYBODYLOVESME,CASH,Fixed Win,Betr,1
6/11/2025 20:58,BALLARAT,Greyhounds,9,6,ZELDA BRAGA,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:58,BALLARAT,Greyhounds,9,6,ZELDA BRAGA,CASH,Fixed Win,TAB,18
6/11/2025 20:58,BALLARAT,Greyhounds,9,6,ZELDA BRAGA,CASH,Fixed Win,PlayUp,18
6/11/2025 20:58,BALLARAT,Greyhounds,9,6,ZELDA BRAGA,CASH,Fixed Win,Betr,1
6/11/2025 20:57,BALLARAT,Greyhounds,9,6,ZELDA BRAGA,CASH,Fixed Win,Sportsbet,17
6/11/2025 20:56,ROCKHAMPTON,Greyhounds,7,9,BARGARA KILLIAN,CASH,Fixed Win,BetRight,1
6/11/2025 20:51,REDCLIFFE,Harness,8,2,JUKEBOX JET,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:51,REDCLIFFE,Harness,8,2,JUKEBOX JET,CASH,Fixed Win,PlayUp,4
6/11/2025 20:50,BENDIGO,Harness,8,6,EVERYBODYLOVESME,CASH,Fixed Win,BetRight,1
6/11/2025 20:49,REDCLIFFE,Harness,8,4,SHEZAMATERIALGIRL,CASH,Fixed Win,TAB,151
6/11/2025 20:49,REDCLIFFE,Harness,8,4,SHEZAMATERIALGIRL,CASH,Fixed Win,Sportsbet,151
6/11/2025 20:49,REDCLIFFE,Harness,8,9,DOWNTOWN MANHATTAN,CASH,Fixed Win,TAB,34
6/11/2025 20:49,REDCLIFFE,Harness,8,9,DOWNTOWN MANHATTAN,CASH,Fixed Win,Sportsbet,41
6/11/2025 20:48,REDCLIFFE,Harness,8,3,PERFECT FEELING,CASH,Fixed Win,TAB,7.5
6/11/2025 20:46,REDCLIFFE,Harness,8,6,PROSPECTUS,CASH,Fixed Win,Betr,1
6/11/2025 20:44,REDCLIFFE,Harness,8,6,PROSPECTUS,CASH,Fixed Win,TAB,18
6/11/2025 20:44,REDCLIFFE,Harness,8,6,PROSPECTUS,CASH,Fixed Win,Sportsbet,19
6/11/2025 20:43,CANNINGTON,Greyhounds,2,2,WARNE MAGIC,CASH,Fixed Win,Sportsbet,20
6/11/2025 20:36,BATHURST,Harness,8,10,YA RACIN ARLO,CASH,Fixed Win,Betr,1
6/11/2025 20:35,BATHURST,Harness,8,10,YA RACIN ARLO,CASH,Fixed Win,TAB,8.5
6/11/2025 20:35,BATHURST,Harness,8,10,YA RACIN ARLO,CASH,Fixed Win,PlayUp,9.5
6/11/2025 20:35,BATHURST,Harness,8,10,YA RACIN ARLO,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:35,BATHURST,Harness,8,10,YA RACIN ARLO,CASH,Fixed Win,Sportsbet,10
6/11/2025 20:33,ROCKHAMPTON,Greyhounds,6,7,PELORUS,CASH,Fixed Win,PlayUp,8.5
6/11/2025 20:33,ROCKHAMPTON,Greyhounds,6,7,PELORUS,CASH,Fixed Win,Betr,1
6/11/2025 20:32,BATHURST,Harness,8,4,PHANTOM STAR,CASH,Fixed Win,Sportsbet,19
6/11/2025 20:32,BATHURST,Harness,8,4,PHANTOM STAR,CASH,Fixed Win,Betr,1
6/11/2025 20:32,ROCKHAMPTON,Greyhounds,6,7,PELORUS,CASH,Fixed Win,TAB,9.5
6/11/2025 20:32,BATHURST,Harness,8,4,PHANTOM STAR,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:31,BATHURST,Harness,8,4,PHANTOM STAR,CASH,Fixed Win,TAB,19
6/11/2025 20:31,BATHURST,Harness,8,4,PHANTOM STAR,CASH,Fixed Win,PlayUp,23
6/11/2025 20:30,BATHURST,Harness,8,5,JASPERSTIMETOSHINE,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:30,BATHURST,Harness,8,5,JASPERSTIMETOSHINE,CASH,Fixed Win,TAB,17
6/11/2025 20:30,BATHURST,Harness,8,5,JASPERSTIMETOSHINE,CASH,Fixed Win,Sportsbet,19
6/11/2025 20:30,BATHURST,Harness,8,5,JASPERSTIMETOSHINE,CASH,Fixed Win,PlayUp,19
6/11/2025 20:30,BATHURST,Harness,8,5,JASPERSTIMETOSHINE,CASH,Fixed Win,Betr,1
6/11/2025 20:30,ROCKHAMPTON,Greyhounds,6,2,VENETIAN BLUE,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:30,ROCKHAMPTON,Greyhounds,6,2,VENETIAN BLUE,CASH,Fixed Win,TAB,8.5
6/11/2025 20:30,ROCKHAMPTON,Greyhounds,6,2,VENETIAN BLUE,CASH,Fixed Win,PlayUp,8.5
6/11/2025 20:30,ROCKHAMPTON,Greyhounds,6,2,VENETIAN BLUE,CASH,Fixed Win,Sportsbet,9
6/11/2025 20:28,THE GARDENS,Greyhounds,7,2,ROOKIE RED,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:28,THE GARDENS,Greyhounds,7,2,ROOKIE RED,CASH,Fixed Win,TAB,16
6/11/2025 20:28,THE GARDENS,Greyhounds,7,2,ROOKIE RED,CASH,Fixed Win,PlayUp,19
6/11/2025 20:28,THE GARDENS,Greyhounds,7,2,ROOKIE RED,CASH,Fixed Win,Betr,1
6/11/2025 20:28,THE GARDENS,Greyhounds,7,2,ROOKIE RED,CASH,Fixed Win,BetRight,1
6/11/2025 20:25,ROCKHAMPTON,Greyhounds,6,4,SWERVE,CASH,Fixed Win,Tabtouch,1
6/11/2025 20:25,ROCKHAMPTON,Greyhounds,6,4,SWERVE,CASH,Fixed Win,TAB,19
